timeWindowStart,views,ttr,dailyUniqueVisitors
2024-01-20T06:00:00,1,0.0,11
2024-01-20T07:00:00,1,47.063,11
2024-01-20T08:00:00,2,706.489,11
2024-01-20T10:00:00,1,64.738,11
2024-01-20T19:00:00,2,2.016,10
2024-01-20T21:00:00,1,269.259,11
2024-01-21T00:00:00,2,88.726,11
2024-01-21T01:00:00,0,70.09,12
2024-01-21T02:00:00,1,33.705,10
2024-01-21T08:00:00,1,94.517,7
2024-01-21T09:00:00,2,6.989,7
2024-01-21T18:00:00,2,57.864,6
2024-01-21T19:00:00,7,612.243,8
2024-01-21T20:00:00,2,23.691,9
2024-01-21T21:00:00,11,874.513,10
2024-01-21T22:00:00,2,347.582,16
2024-01-21T23:00:00,6,550.425,17
2024-01-22T00:00:00,5,174.814,21
2024-01-22T01:00:00,3,157.49,25
2024-01-22T02:00:00,3,481.564,27
2024-01-22T03:00:00,6,488.264,29
2024-01-22T04:00:00,8,199.431,33
2024-01-22T05:00:00,3,98.842,37
2024-01-22T09:00:00,2,0.0,39
2024-01-22T11:00:00,1,0.0,39
2024-01-22T17:00:00,3,215.414,39
2024-01-22T18:00:00,5,643.612,40
2024-01-22T19:00:00,8,254.744,40
2024-01-22T20:00:00,5,1068.697,44
2024-01-22T21:00:00,0,17.124,48
2024-01-22T22:00:00,4,51.679,43
2024-01-23T00:00:00,4,266.817,43
2024-01-23T01:00:00,3,84.89,42
2024-01-23T02:00:00,7,392.668,41
2024-01-23T03:00:00,2,61.82,45
2024-01-23T04:00:00,11,1018.312,43
2024-01-23T05:00:00,2,20.207,44
2024-01-23T06:00:00,1,0.0,43
2024-01-23T07:00:00,1,20.378,43
2024-01-23T08:00:00,0,53.599,44
2024-01-23T09:00:00,5,152.372,44
2024-01-23T10:00:00,1,286.758,46
2024-01-23T14:00:00,1,127.638,46
2024-01-23T17:00:00,1,4.947,47
2024-01-23T18:00:00,3,18.007,48
2024-01-23T19:00:00,3,173.089,44
2024-01-23T20:00:00,7,388.921,40
2024-01-23T21:00:00,4,12.702,41
2024-01-23T22:00:00,1,91.264,45
2024-01-23T23:00:00,7,216.747,42
2024-01-24T00:00:00,4,414.681,47
2024-01-24T01:00:00,7,569.256,46
2024-01-24T02:00:00,12,568.114,50
2024-01-24T03:00:00,10,856.908,52
2024-01-24T04:00:00,2,67.788,57
2024-01-24T06:00:00,1,9.503,52
2024-01-24T07:00:00,1,2.771,53
2024-01-24T09:00:00,3,89.934,53
2024-01-24T10:00:00,1,100.84,54
2024-01-24T18:00:00,1,0.0,54
2024-01-24T19:00:00,8,383.092,54
2024-01-24T20:00:00,5,394.36,58
2024-01-24T21:00:00,7,251.928,57
2024-01-24T22:00:00,5,85.878,59
2024-01-24T23:00:00,4,370.339,62
2024-01-25T00:00:00,6,1157.117,59
2024-01-25T01:00:00,9,482.774,61
2024-01-25T02:00:00,9,562.833,62
2024-01-25T03:00:00,1,73.219,59
2024-01-25T04:00:00,4,288.687,52
2024-01-25T05:00:00,3,71.691,52
2024-01-25T06:00:00,1,12.212,54
2024-01-25T07:00:00,3,44.951,53
2024-01-25T10:00:00,3,69.303,52
2024-01-25T11:00:00,2,51.672,52
2024-01-25T17:00:00,2,170.75,54
2024-01-25T18:00:00,3,224.962,56
2024-01-25T19:00:00,11,297.949,57
2024-01-25T20:00:00,4,83.582,54
2024-01-25T21:00:00,6,246.238,53
2024-01-25T22:00:00,2,20.178,51
2024-01-25T23:00:00,4,82.233,51
2024-01-26T00:00:00,3,59.937,50
2024-01-26T01:00:00,9,1099.481,49
2024-01-26T02:00:00,23,1840.146,47
2024-01-26T03:00:00,4,232.363,51
2024-01-26T04:00:00,4,252.182,55
2024-01-26T05:00:00,1,0.0,55
2024-01-26T06:00:00,2,28.112,55
2024-01-26T08:00:00,1,0.0,53
2024-01-26T09:00:00,1,0.0,54
2024-01-26T10:00:00,1,118.625,55
2024-01-26T11:00:00,1,0.0,55
2024-01-26T13:00:00,0,19.235,54
2024-01-26T19:00:00,2,167.269,50
2024-01-26T20:00:00,1,0.0,46
2024-01-26T23:00:00,1,2.328,39
2024-01-27T02:00:00,1,169.1,30
2024-01-27T03:00:00,1,189.954,19
2024-01-27T04:00:00,1,0.0,16
2024-01-27T05:00:00,1,46.644,13
2024-01-27T16:00:00,1,0.0,8
2024-01-27T19:00:00,1,0.0,9
2024-01-27T23:00:00,1,0.0,7
2024-01-28T03:00:00,2,74.23,6
2024-01-28T04:00:00,1,0.0,7
2024-01-28T10:00:00,1,33.496,6
2024-01-28T12:00:00,1,0.0,7
2024-01-28T18:00:00,3,93.553,7
2024-01-28T19:00:00,3,96.312,10
2024-01-28T20:00:00,3,78.97,10
2024-01-28T21:00:00,5,496.092,13
2024-01-28T22:00:00,3,230.192,15
2024-01-28T23:00:00,3,73.307,18
2024-01-29T00:00:00,4,173.142,18
2024-01-29T01:00:00,22,2130.341,21
2024-01-29T02:00:00,8,914.308,30
2024-01-29T03:00:00,5,445.965,36
2024-01-29T04:00:00,1,48.799,36
2024-01-29T05:00:00,3,445.349,36
2024-01-29T06:00:00,0,9.889,38
2024-01-29T07:00:00,1,0.0,38
2024-01-29T08:00:00,0,3.615,39
2024-01-29T10:00:00,1,0.0,39
2024-01-29T15:00:00,1,0.0,38
2024-01-29T16:00:00,1,35.717,39
2024-01-29T18:00:00,4,349.436,40
2024-01-29T19:00:00,6,607.999,40
2024-01-29T20:00:00,6,520.11,43
2024-01-29T21:00:00,7,828.98,46
2024-01-29T23:00:00,7,361.797,49
2024-01-30T00:00:00,4,528.362,51
2024-01-30T01:00:00,4,182.708,51
2024-01-30T02:00:00,5,133.665,46
2024-01-30T03:00:00,6,390.163,42
2024-01-30T04:00:00,4,451.025,42
2024-01-30T05:00:00,1,25.952,45
2024-01-30T08:00:00,5,358.965,42
2024-01-30T10:00:00,5,336.429,46
2024-01-30T18:00:00,2,30.013,45
2024-01-30T19:00:00,3,91.421,44
