timeWindowStart,views,ttr,dailyUniqueVisitors
2024-03-10T05:00:00,1,31.267,10
2024-03-10T07:00:00,1,134.413,10
2024-03-10T08:00:00,2,271.131,11
2024-03-10T09:00:00,1,41.921,12
2024-03-10T10:00:00,0,856.5,13
2024-03-10T11:00:00,0,355.323,13
2024-03-10T18:00:00,2,8.239,13
2024-03-10T19:00:00,2,50.447,15
2024-03-10T20:00:00,7,617.674,16
2024-03-10T21:00:00,4,732.557,22
2024-03-10T22:00:00,13,746.179,25
2024-03-10T23:00:00,3,232.081,31
2024-03-11T00:00:00,6,444.544,32
2024-03-11T01:00:00,8,249.55,38
2024-03-11T02:00:00,11,740.461,45
2024-03-11T03:00:00,7,592.527,46
2024-03-11T04:00:00,7,145.369,50
2024-03-11T05:00:00,2,4.9,54
2024-03-11T06:00:00,1,19.002,55
2024-03-11T07:00:00,2,27.255,56
2024-03-11T08:00:00,0,1.001,56
2024-03-11T09:00:00,2,106.963,54
2024-03-11T12:00:00,2,0.0,55
2024-03-11T19:00:00,1,51.293,55
2024-03-11T20:00:00,6,432.689,53
2024-03-11T21:00:00,12,598.876,52
2024-03-11T22:00:00,27,2400.063,58
2024-03-11T23:00:00,3,116.001,67
2024-03-12T00:00:00,9,301.971,66
2024-03-12T01:00:00,11,2669.435,69
2024-03-12T02:00:00,16,713.103,69
2024-03-12T03:00:00,11,895.225,72
2024-03-12T04:00:00,7,1189.695,75
2024-03-12T05:00:00,9,409.94,73
2024-03-12T07:00:00,1,1.001,75
2024-03-12T08:00:00,1,48.013,74
2024-03-12T09:00:00,2,104.555,75
2024-03-12T10:00:00,2,46.609,74
2024-03-12T11:00:00,1,39.267,76
2024-03-12T14:00:00,1,52.374,76
2024-03-12T18:00:00,3,518.384,77
2024-03-12T19:00:00,6,511.35,79
2024-03-12T20:00:00,8,464.891,83
2024-03-12T21:00:00,11,579.139,82
2024-03-12T22:00:00,13,875.194,81
2024-03-12T23:00:00,8,394.281,75
2024-03-13T00:00:00,7,126.12,78
2024-03-13T01:00:00,14,1302.564,75
2024-03-13T02:00:00,12,666.845,74
2024-03-13T03:00:00,7,486.926,73
2024-03-13T04:00:00,9,836.948,69
2024-03-13T05:00:00,7,1009.726,69
2024-03-13T06:00:00,6,568.578,66
2024-03-13T07:00:00,1,99.127,70
2024-03-13T08:00:00,3,444.938,70
2024-03-13T09:00:00,0,8.528,72
2024-03-13T11:00:00,1,4.555,70
2024-03-13T12:00:00,1,1.007,70
2024-03-13T19:00:00,5,403.348,68
2024-03-13T20:00:00,15,758.535,67
2024-03-13T21:00:00,12,670.655,72
2024-03-13T22:00:00,10,90.828,75
2024-03-13T23:00:00,8,486.949,70
2024-03-14T00:00:00,9,539.566,70
2024-03-14T01:00:00,8,221.66,71
2024-03-14T02:00:00,10,339.577,69
2024-03-14T03:00:00,5,166.024,70
2024-03-14T04:00:00,17,757.691,69
2024-03-14T05:00:00,10,1490.166,74
2024-03-14T06:00:00,4,948.932,77
2024-03-14T07:00:00,3,659.5,78
2024-03-14T08:00:00,0,14.399,80
2024-03-14T09:00:00,1,14.311,77
2024-03-14T16:00:00,1,171.393,76
2024-03-14T17:00:00,0,75.627,77
2024-03-14T19:00:00,2,99.585,77
2024-03-14T20:00:00,17,963.033,75
2024-03-14T21:00:00,6,160.346,77
2024-03-14T22:00:00,5,352.404,72
2024-03-14T23:00:00,4,149.873,72
2024-03-15T00:00:00,6,217.948,71
2024-03-15T01:00:00,17,457.414,68
2024-03-15T02:00:00,9,644.041,75
2024-03-15T03:00:00,14,409.032,74
2024-03-15T04:00:00,15,1099.59,80
2024-03-15T05:00:00,4,102.281,76
2024-03-15T06:00:00,1,147.079,74
2024-03-15T07:00:00,6,257.784,72
2024-03-15T08:00:00,2,115.468,71
2024-03-15T10:00:00,2,36.491,72
2024-03-15T11:00:00,1,258.624,73
2024-03-15T20:00:00,1,28.345,71
2024-03-15T21:00:00,5,354.392,61
2024-03-15T22:00:00,1,307.461,58
2024-03-15T23:00:00,0,44.231,57
2024-03-16T01:00:00,3,399.965,49
2024-03-16T02:00:00,1,0.0,42
2024-03-16T03:00:00,1,567.923,36
2024-03-16T04:00:00,1,64.22,27
2024-03-16T05:00:00,3,230.105,18
2024-03-16T06:00:00,2,539.277,16
2024-03-16T07:00:00,1,4.625,18
2024-03-16T09:00:00,0,2.235,14
2024-03-16T11:00:00,1,20.335,14
2024-03-16T13:00:00,1,0.0,14
2024-03-16T21:00:00,1,357.978,14
2024-03-17T00:00:00,1,5.408,13
2024-03-17T01:00:00,2,71.683,13
2024-03-17T03:00:00,0,8.351,11
2024-03-17T04:00:00,2,332.643,11
2024-03-17T05:00:00,1,27.123,12
2024-03-17T08:00:00,1,18.872,8
2024-03-17T11:00:00,2,346.199,9
2024-03-17T12:00:00,0,1.074,9
2024-03-17T14:00:00,0,3.834,8
2024-03-17T15:00:00,0,146.882,8
2024-03-17T17:00:00,0,2.49,8
2024-03-17T19:00:00,4,301.326,8
2024-03-17T20:00:00,8,296.937,11
2024-03-17T21:00:00,6,1057.479,16
2024-03-17T22:00:00,11,893.463,20
2024-03-17T23:00:00,6,1173.837,30
2024-03-18T00:00:00,11,627.161,33
2024-03-18T01:00:00,1,23.018,38
2024-03-18T02:00:00,11,1529.394,38
2024-03-18T03:00:00,13,2162.01,45
2024-03-18T04:00:00,19,773.2,53
2024-03-18T05:00:00,7,853.164,60
2024-03-18T06:00:00,10,1330.905,63
2024-03-18T07:00:00,0,326.912,64
2024-03-18T08:00:00,5,86.358,64
2024-03-18T10:00:00,1,3.986,67
2024-03-18T11:00:00,2,143.455,68
2024-03-18T13:00:00,1,0.0,69
2024-03-18T14:00:00,1,2.27,70
2024-03-18T16:00:00,1,14.759,71
2024-03-18T17:00:00,1,0.0,72
2024-03-18T18:00:00,0,262.722,73
2024-03-18T19:00:00,1,50.259,73
2024-03-18T20:00:00,7,131.528,72
2024-03-18T21:00:00,12,542.524,75
2024-03-18T22:00:00,6,662.099,79
2024-03-18T23:00:00,9,248.744,75
2024-03-19T00:00:00,8,512.663,74
2024-03-19T01:00:00,12,399.604,74
2024-03-19T02:00:00,9,818.55,81
2024-03-19T03:00:00,5,1541.198,79
2024-03-19T04:00:00,3,123.625,75
2024-03-19T05:00:00,4,147.812,68
2024-03-19T06:00:00,4,102.401,68
2024-03-19T07:00:00,3,156.817,68
2024-03-19T10:00:00,1,15.716,66
